anon_sname,age_year,birth,start,end,statdate,status,age_at_statdate,mom_rank_birth,group_size_birth,mom_sci,mom_death_cat,competing_sibling_cat,drought_cat,mom_rank_birth_cat,group_size_birth_cat,mom_sci_cat,cumulative_adversity,cumulative_adversity_three_plus,avg_ordrank,avg_proprank,rain_anom,avg_group_size
240,8,9/6/10,9/6/18,9/5/19,9/29/21,0,11.064,16,40,-0.085013701,0,0,0,1,1,0,2,2,10.75,0.516491667,-66.59375,14.96209801
240,9,9/6/10,9/6/19,9/5/20,9/29/21,0,11.064,16,40,-0.085013701,0,0,0,1,1,0,2,2,11.91666667,0.484483333,431.80625,15.91718946
240,10,9/6/10,9/6/20,9/5/21,9/29/21,0,11.064,16,40,-0.085013701,0,0,0,1,1,0,2,2,13.33333333,0.4486,148.00625,18.60703206
242,4,7/10/05,7/10/09,7/9/10,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,5,0,201.1680851,18.90410959
242,5,7/10/05,7/10/10,7/9/11,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,4.6,0,-80.13191489,17.20158287
242,7,7/10/05,7/10/12,7/9/13,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,5,0.47025,80.7893617,14.82158679
242,8,7/10/05,7/10/13,7/9/14,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,5.583333333,0.467566667,72.36808511,12.10352673
242,9,7/10/05,7/10/14,7/9/15,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,6.333333333,0.461666667,-140.0319149,12.30118044
242,10,7/10/05,7/10/15,7/9/16,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,7.666666667,0.489208333,126.7680851,13.86833395
242,11,7/10/05,7/10/16,7/9/17,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,7.166666667,0.56505,-140.5106383,13.69963768
242,12,7/10/05,7/10/17,7/9/18,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,7.583333333,0.579975,277.2680851,14.44266055
242,13,7/10/05,7/10/18,7/9/19,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,6.5,0.68255,-73.73191489,14.93443887
242,14,7/10/05,7/10/19,7/9/20,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,8.25,0.628533333,424.6680851,15.69744836
242,15,7/10/05,7/10/20,7/9/21,9/28/21,0,16.219,8,15,-0.466912977,1,0,0,0,0,1,2,2,9,0.62248,139.4893617,18.35877863
243,4,1/9/96,1/9/00,1/8/01,12/30/04,1,8.975,9,13,-0.858218156,1,0,0,0,0,1,2,2,7,0.041675,-45.03191489,11.32644409
243,5,1/9/96,1/9/01,1/8/02,12/30/04,1,8.975,9,13,-0.858218156,1,0,0,0,0,1,2,2,5.833333333,0.17225,-60.93191489,12.0903836
243,6,1/9/96,1/9/02,1/8/03,12/30/04,1,8.975,9,13,-0.858218156,1,0,0,0,0,1,2,2,6.166666667,0.162733333,64.36808511,12.43361884
243,7,1/9/96,1/9/03,1/8/04,12/30/04,1,8.975,9,13,-0.858218156,1,0,0,0,0,1,2,2,7,0.1429,-163.3319149,13.79135933
243,8,1/9/96,1/9/04,1/8/05,12/30/04,1,8.975,9,13,-0.858218156,1,0,0,0,0,1,2,2,8.090909091,0.172072727,-67.43191489,16.09398907
244,6,4/17/90,4/17/96,4/16/97,7/14/97,1,7.242,NA,11,NA,0,0,0,NA,0,NA,NA,NA,11.66666667,0.071558333,-177.2021277,10.42978482
244,7,4/17/90,4/17/97,4/16/98,7/14/97,1,7.242,NA,11,NA,0,0,0,NA,0,NA,NA,NA,13,0.0769,399.5680851,11.38505747
245,4,12/25/03,12/25/07,12/24/08,11/30/08,1,4.934,5,11,0.378269893,1,0,0,0,0,0,1,1,6,0.2857,-138.7319149,19.88688525
246,5,1/11/92,1/11/97,1/10/98,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,12,0.11855,179.9680851,11.18088151
246,6,1/11/92,1/11/98,1/10/99,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,12.28571429,0.076214286,152.6680851,12.07523148
246,7,1/11/92,1/11/99,1/10/00,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,7.266666667,0.158053333,117.2680851,10.92169657
246,8,1/11/92,1/11/00,1/10/01,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,5.75,0.218266667,-37.63191489,11.33633952
246,9,1/11/92,1/11/01,1/10/02,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,4.833333333,0.344416667,-68.33191489,12.07979003
246,10,1/11/92,1/11/02,1/10/03,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,5.166666667,0.325366667,64.36808511,12.45230439
246,11,1/11/92,1/11/03,1/10/04,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,6,0.2857,-163.3319149,13.79873551
246,12,1/11/92,1/11/04,1/10/05,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,6.666666667,0.332816667,-67.43191489,16.10601093
246,13,1/11/92,1/11/05,1/10/06,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,6.083333333,0.357141667,-55.73191489,16.92228261
246,14,1/11/92,1/11/06,1/10/07,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,6.166666667,0.391183333,197.8680851,17.9260274
246,15,1/11/92,1/11/07,1/10/08,2/8/08,1,16.077,4,14,NA,0,0,0,0,0,NA,NA,NA,6,0.415483333,-205.3319149,19.83452055
247,5,7/25/83,7/25/88,7/24/89,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,15.44444444,0.371966667,108.8680851,22.84520548
247,6,7/25/83,7/25/89,7/24/90,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,16.75,0.343925,81.86808511,17.43075356
247,13,7/25/83,7/25/96,7/24/97,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,10.66666667,0.206516667,-128.1319149,10.82959641
247,14,7/25/83,7/25/97,7/24/98,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,11.25,0.163475,424.3680851,11.67091541
247,15,7/25/83,7/25/98,7/24/99,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,8.9375,0.2446,-5.631914894,11.52531998
247,16,7/25/83,7/25/99,7/24/00,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,5,0.3333,-121.0319149,10.90254237
247,17,7/25/83,7/25/00,7/24/01,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,4.083333333,0.482933333,175.2680851,11.93219434
247,18,7/25/83,7/25/01,7/24/02,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,4,0.5,-81.23191489,12.16332982
247,19,7/25/83,7/25/02,7/24/03,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,4.666666667,0.4524,-2.931914894,12.92992624
247,20,7/25/83,7/25/03,7/24/04,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,5,0.467616667,-128.6319149,15.25027322
247,21,7/25/83,7/25/04,7/24/05,2/9/05,1,21.547,14,34,0.300681955,0,0,1,1,0,0,2,2,5,0.539714286,5.268085106,16.75434783
248,4,12/4/00,12/4/04,12/3/05,3/7/09,1,8.255,6,9,0.418495665,1,1,0,0,0,0,2,2,9,0,21.47234043,17.00271739
248,5,12/4/00,12/4/05,12/3/06,3/7/09,1,8.255,6,9,0.418495665,1,1,0,0,0,0,2,2,9.416666667,0,-78.13191489,17.64986301
248,6,12/4/00,12/4/06,12/3/07,3/7/09,1,8.255,6,9,0.418495665,1,1,0,0,0,0,2,2,9.666666667,0,35.26808511,19.75726027
248,7,12/4/00,12/4/07,12/3/08,3/7/09,1,8.255,6,9,0.418495665,1,1,0,0,0,0,2,2,8,0,-109.7319149,19.88032787
248,8,12/4/00,12/4/08,12/3/09,3/7/09,1,8.255,6,9,0.418495665,1,1,0,0,0,0,2,2,7,0,-215.7276596,18.62356164
249,6,8/12/06,8/12/12,8/11/13,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,6,0.375,80.89574468,14.4226553
249,7,8/12/06,8/12/13,8/11/14,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,6.666666667,0.3472,72.36808511,12.08859813
249,8,8/12/06,8/12/14,8/11/15,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,8.083333333,0.299725,-140.0319149,12.39118644
249,9,8/12/06,8/12/15,8/11/16,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,9.75,0.345558333,126.7680851,13.92352726
249,10,8/12/06,8/12/16,8/11/17,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,9.083333333,0.426216667,-140.4042553,13.84742647
249,11,8/12/06,8/12/17,8/11/18,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,9.083333333,0.488825,277.2680851,14.39219401
249,12,8/12/06,8/12/18,8/11/19,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,9.333333333,0.5237,-73.73191489,14.98804474
249,13,8/12/06,8/12/19,8/11/20,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,11.16666667,0.487591667,424.6680851,15.8219291
249,14,8/12/06,8/12/20,8/11/21,9/28/21,0,15.129,6,16,0.288556049,1,0,0,0,0,0,1,1,13,0.435075,140.9957447,18.48332478
250,5,1/24/99,1/24/04,1/23/05,3/3/09,1,10.105,12,25,-0.110488057,0,1,0,1,0,0,2,2,6,0.435725,-127.4319149,16.1852459
250,6,1/24/99,1/24/05,1/23/06,3/3/09,1,10.105,12,25,-0.110488057,0,1,0,1,0,0,2,2,5.083333333,0.483633333,-44.93191489,16.90108696
250,7,1/24/99,1/24/06,1/23/07,3/3/09,1,10.105,12,25,-0.110488057,0,1,0,1,0,0,2,2,5.833333333,0.435166667,188.8680851,18.01863014
250,8,1/24/99,1/24/07,1/23/08,3/3/09,1,10.105,12,25,-0.110488057,0,1,0,1,0,0,2,2,7,0.298591667,-176.1319149,19.85589041
250,9,1/24/99,1/24/08,1/23/09,3/3/09,1,10.105,12,25,-0.110488057,0,1,0,1,0,0,2,2,5.166666667,0.389891667,-161.5319149,19.88688525
251,7,7/28/76,7/28/83,7/27/84,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,10.66666667,0.462091667,-183.7319149,16.12021858
251,8,7/28/76,7/28/84,7/27/85,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,12.41666667,0.378491667,-44.5106383,15.79589041
251,9,7/28/76,7/28/85,7/27/86,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,11.58333333,0.4078,-114.6319149,16.70547945
251,10,7/28/76,7/28/86,7/27/87,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,12.75,0.3655,15.96808511,18.57534247
251,11,7/28/76,7/28/87,7/27/88,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,13.16666667,0.326783333,20.16808511,19.2226776
251,12,7/28/76,7/28/88,7/27/89,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,17.5,0.259683333,108.8893617,22.86164384
251,13,7/28/76,7/28/89,7/27/90,9/12/94,1,18.125,7,22,NA,1,0,NA,0,0,NA,NA,NA,17.75,0.3021125,81.86808511,17.32287449
252,4,6/9/99,6/9/03,6/8/04,8/13/07,1,8.178,7,9,0.239428871,0,1,0,0,0,0,1,1,8.25,0.121525,-128.6319149,14.72376874
252,5,6/9/99,6/9/04,6/8/05,8/13/07,1,8.178,7,9,0.239428871,0,1,0,0,0,0,1,1,9.083333333,0.040508333,4.525531915,16.62934783
252,6,6/9/99,6/9/05,6/8/06,8/13/07,1,8.178,7,9,0.239428871,0,1,0,0,0,0,1,1,8,0.125,-111.2319149,17.09260274
252,7,6/9/99,6/9/06,6/8/07,8/13/07,1,8.178,7,9,0.239428871,0,1,0,0,0,0,1,1,8.916666667,0.112258333,69.66808511,18.87890411
252,8,6/9/99,6/9/07,6/8/08,8/13/07,1,8.178,7,9,0.239428871,0,1,0,0,0,0,1,1,9,0.1111,-147.4319149,19.88087432
253,4,1/10/92,1/10/96,1/9/97,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,13.25,0,-120.5319149,10.04119639
253,5,1/10/92,1/10/97,1/9/98,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,13.5,0,176.9680851,11.18088151
253,6,1/10/92,1/10/98,1/9/99,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,13.38461538,0,155.6680851,12.0670908
253,7,1/10/92,1/10/99,1/9/00,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,8.266666667,0,117.2680851,10.92868808
253,8,1/10/92,1/10/00,1/9/01,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,6.833333333,0.039691667,-39.63191489,11.33138918
253,9,1/10/92,1/10/01,1/9/02,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,6.833333333,0,-66.33191489,12.08508403
253,10,1/10/92,1/10/02,1/9/03,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,7.166666667,0,64.36808511,12.44295661
253,11,1/10/92,1/10/03,1/9/04,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,8,0,-163.3319149,13.79504742
253,12,1/10/92,1/10/04,1/9/05,7/23/04,1,12.534,5,14,NA,1,1,0,0,0,NA,NA,NA,9.166666667,0,-67.43191489,16.1
254,5,6/29/99,6/29/04,6/28/05,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,7.636363636,0.2049,5.268085106,16.6875
254,6,6/29/99,6/29/05,6/28/06,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,7,0.25,-112.0319149,17.12767123
254,7,6/29/99,6/29/06,6/28/07,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,7.916666667,0.224516667,69.66808511,18.98849315
254,8,6/29/99,6/29/07,6/28/08,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,7.583333333,0.14915,-147.4319149,19.89180328
254,9,6/29/99,6/29/08,6/28/09,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,5.916666667,0.115108333,-197.1319149,19.47726027
254,10,6/29/99,6/29/09,6/28/10,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,4,0.145833333,201.1680851,18.84986301
254,11,6/29/99,6/29/10,6/28/11,1/3/11,1,11.515,6,9,-0.344875353,0,0,0,0,0,1,1,1,4,0.25,-80.13191489,17.35418627
255,4,4/21/00,4/21/04,4/20/05,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,2,0.954442857,0.417021277,16.56328767
255,5,4/21/00,4/21/05,4/20/06,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,2,0.958441667,-122.5319149,16.9125
255,6,4/21/00,4/21/06,4/20/07,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,3,0.926741667,82.46808511,18.59616438
255,7,4/21/00,4/21/07,4/20/08,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,3,0.930025,-124.2319149,19.86065574
255,9,4/21/00,4/21/09,4/20/10,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,3,0.926566667,176.2680851,18.52109589
255,10,4/21/00,4/21/10,4/20/11,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,2,0.9651,-34.13191489,18.39427423
255,11,4/21/00,4/21/11,4/20/12,11/23/20,3,20.591,1,28,-0.46665311,0,0,0,0,0,1,1,1,2,0.95351875,-66.23191489,14.52488856
257,5,10/19/85,10/19/90,10/18/91,6/9/91,1,5.637,13,22,-0.559630559,0,0,0,1,0,1,2,2,20.71428571,0.048285714,4.968085106,11.85342466
260,4,9/13/98,9/13/02,9/12/03,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,2.454545455,0.918090909,3.40625,13.18809273
260,5,9/13/98,9/13/03,9/12/04,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1.833333333,0.958283333,-121.49375,15.47923497
260,6,9/13/98,9/13/04,9/12/05,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,13.41041667,16.88913043
260,7,9/13/98,9/13/05,9/12/06,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,-105.89375,17.27616438
260,8,9/13/98,9/13/06,9/12/07,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,80.00625,19.42520548
260,9,9/13/98,9/13/07,9/12/08,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,-143.49375,19.91639344
260,11,9/13/98,9/13/09,9/12/10,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,208.30625,19.25260274
260,12,9/13/98,9/13/10,9/12/11,10/23/19,2,21.109,1,22,-0.663757428,0,0,0,0,0,1,1,1,1,1,-72.99375,16.36128183
261,4,1/29/02,1/29/06,1/28/07,11/2/08,1,6.76,1,29,-0.33275463,1,1,0,0,0,1,3,3,3.25,0.918,188.8680851,18.05424658
261,5,1/29/02,1/29/07,1/28/08,11/2/08,1,6.76,1,29,-0.33275463,1,1,0,0,0,1,3,3,3.25,0.9212,-174.9319149,19.86410959
262,5,8/16/79,8/16/84,8/15/85,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,12.22222222,0.409366667,-44.5212766,15.8739726
262,6,8/16/79,8/16/85,8/15/86,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,14.41666667,0.25375,-114.6319149,16.80958904
262,7,8/16/79,8/16/86,8/15/87,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,14.83333333,0.241816667,16.76808511,18.52328767
262,8,8/16/79,8/16/87,8/15/88,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,14.66666667,0.257358333,20.96808511,19.40437158
262,9,8/16/79,8/16/88,8/15/89,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,21,0.115358333,107.2787234,22.96575342
262,10,8/16/79,8/16/89,8/15/90,5/18/91,1,11.754,5,17,NA,0,0,0,0,0,NA,NA,NA,23.14285714,0.083114286,81.86808511,16.66276803
265,4,3/27/07,3/27/11,3/26/12,6/11/13,3,6.209,4,48,0.176575127,0,0,0,0,1,0,1,1,6.571428571,0.762785714,-123.1319149,14.69128788
266,4,4/29/97,4/29/01,4/28/02,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2,0.9333,-125.0319149,12.19267516
266,5,4/29/97,4/29/02,4/28/03,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2.083333333,0.933116667,-61.13191489,12.66808285
266,6,4/29/97,4/29/03,4/28/04,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,3,0.896466667,-26.03191489,14.48239061
266,7,4/29/97,4/29/04,4/28/05,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2.833333333,0.914758333,-17.85531915,16.54997269
266,8,4/29/97,4/29/05,4/28/06,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,3,0.916975,-111.5319149,16.97055616
266,9,4/29/97,4/29/06,4/28/07,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2.5,0.943308333,91.46808511,18.64438356
266,10,4/29/97,4/29/07,4/28/08,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2.5,0.94775,-143.4319149,19.86065574
266,12,4/29/97,4/29/09,4/28/10,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,2,0.963308333,158.4680851,18.56054795
266,13,4/29/97,4/29/10,4/28/11,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,3,0.9302,-33.73191489,18.28443114
266,14,4/29/97,4/29/11,4/28/12,5/18/19,3,22.051,1,18,-0.314537829,0,1,0,0,0,0,1,1,3,0.927457143,1.368085106,14.50425453
267,5,7/13/81,7/13/86,7/12/87,12/11/86,1,5.413,16,28,NA,0,1,1,1,0,NA,NA,NA,10.6,0.51528,15.96808511,18.59863014
269,5,9/11/81,9/11/86,9/10/87,3/16/99,3,17.509,9,28,NA,1,0,1,0,0,NA,NA,NA,10.7,0.45471,23.90625,18.47808219
269,6,9/11/81,9/11/87,9/10/88,3/16/99,3,17.509,9,28,NA,1,0,1,0,0,NA,NA,NA,12.75,0.371733333,28.10625,19.6420765
269,7,9/11/81,9/11/88,9/10/89,3/16/99,3,17.509,9,28,NA,1,0,1,0,0,NA,NA,NA,18.66666667,0.227041667,117.60625,23.11917808
269,8,9/11/81,9/11/89,9/10/90,3/16/99,3,17.509,9,28,NA,1,0,1,0,0,NA,NA,NA,21,0.177716667,85.80625,15.83487941
270,4,1/31/82,1/31/86,1/30/87,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,2,0.937083333,-32.03191489,18.23424658
270,5,1/31/82,1/31/87,1/30/88,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,2,0.944083333,-36.03191489,18.32739726
270,6,1/31/82,1/31/88,1/30/89,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,2,0.951391667,81.76808511,21.10655738
270,7,1/31/82,1/31/89,1/30/90,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1.833333333,0.962416667,122.2680851,23.3630137
270,8,1/31/82,1/31/90,1/30/91,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-54.23191489,12.70998532
270,9,1/31/82,1/31/91,1/30/92,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,63.66808511,11.85410959
270,10,1/31/82,1/31/92,1/30/93,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,91.36808511,12.84904372
270,11,1/31/82,1/31/93,1/30/94,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-153.2319149,13.70753425
270,12,1/31/82,1/31/94,1/30/95,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,69.96808511,12.15559896
270,13,1/31/82,1/31/95,1/30/96,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,35.16808511,9.210344828
270,14,1/31/82,1/31/96,1/30/97,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-126.3319149,10.12733447
270,15,1/31/82,1/31/97,1/30/98,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,302.3680851,11.16438356
270,16,1/31/82,1/31/98,1/30/99,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,34.06808511,12.15264074
270,17,1/31/82,1/31/99,1/30/00,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,118.6680851,10.85139485
270,18,1/31/82,1/31/00,1/30/01,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,79.36808511,11.44504021
270,19,1/31/82,1/31/01,1/30/02,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-129.5319149,12.0172144
270,20,1/31/82,1/31/02,1/30/03,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,3.368085106,12.58791802
270,21,1/31/82,1/31/03,1/30/04,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-95.33191489,13.87144362
270,22,1/31/82,1/31/04,1/30/05,7/3/04,1,22.42,1,22,NA,0,1,0,0,0,NA,NA,NA,1,1,-132.8319149,16.2273224
271,4,3/26/92,3/26/96,3/25/97,7/8/99,1,7.283,22,29,-1.259326926,1,0,0,1,0,1,3,3,11,0,-216.4914894,10.31141091
271,5,3/26/92,3/26/97,3/25/98,7/8/99,1,7.283,22,29,-1.259326926,1,0,0,1,0,1,3,3,12.41666667,0.04165,374.7680851,11.33371692
271,6,3/26/92,3/26/98,3/25/99,7/8/99,1,7.283,22,29,-1.259326926,1,0,0,1,0,1,3,3,11.83333333,0.084966667,76.46808511,12.05647461
271,7,3/26/92,3/26/99,3/25/00,7/8/99,1,7.283,22,29,-1.259326926,1,0,0,1,0,1,3,3,11.75,0.0852,8.068085106,10.73636845
272,4,10/20/83,10/20/87,10/19/88,12/1/89,1,6.116,10,22,-0.598084277,0,0,1,0,0,1,2,2,20.57142857,0.061885714,20.96808511,19.91393443
272,5,10/20/83,10/20/88,10/19/89,12/1/89,1,6.116,10,22,-0.598084277,0,0,1,0,0,1,2,2,22.16666667,0.045166667,113.7021277,23.35753425
274,4,2/23/13,2/23/17,2/22/18,3/19/21,0,8.066,3,38,NA,0,0,0,0,1,NA,NA,NA,2,0.9465,-87.73191489,13.9631947
274,5,2/23/13,2/23/18,2/22/19,3/19/21,0,8.066,3,38,NA,0,0,0,0,1,NA,NA,NA,2,0.948016667,277.6680851,14.97413793
274,6,2/23/13,2/23/19,2/22/20,3/19/21,0,8.066,3,38,NA,0,0,0,0,1,NA,NA,NA,1.111111111,0.993822222,294.1680851,15.35086372
275,4,6/24/01,6/24/05,6/23/06,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,3,0.884266667,-112.0319149,17.11945205
275,5,6/24/01,6/24/06,6/23/07,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,3,0.8922,69.66808511,18.96109589
275,6,6/24/01,6/24/07,6/23/08,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,3.416666667,0.88535,-147.4319149,19.88907104
275,7,6/24/01,6/24/08,6/23/09,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,3.5,0.879475,-197.0404255,19.50191781
275,8,6/24/01,6/24/09,6/23/10,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,2,0.942458333,201.1680851,18.82520548
275,9,6/24/01,6/24/10,6/23/11,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,2,0.9469,-80.13191489,17.42674858
275,10,6/24/01,6/24/11,6/23/12,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,2,0.94865,30.86808511,14.47227256
275,11,6/24/01,6/24/12,6/23/13,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,2,0.954283333,88.45957447,14.97324281
275,12,6/24/01,6/24/13,6/23/14,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,3.125,0.90218125,72.36808511,12.17962466
275,13,6/24/01,6/24/14,6/23/15,9/29/21,0,20.266,3,17,1.347171067,0,1,0,0,0,0,1,1,2,0.933491667,-140.0319149,12.20597218
